FO,GEO,L,Lc,Lext,M,MUL,Rsh_c_n,Rsh_c_p,Rsh_ext_n,Rsh_ext_p,V_dd,V_th,W,a,beta_p_n,eps_cap,eps_semi,k_gate,mD_fac,mu_eff_n,mu_eff_p,rho_c_n,rho_c_p,tox,tsemi,C_load,C_par,C_wire,Edynamic,I_sub,I_tunnel,Ieff,Ioff,Lscale,NM_H,NM_L,Pstatic,R_avg_inv,R_wire,V_IH,V_IL,V_OH,V_OL,V_th_eff,area,config_hash,dVt,delay,delta,eot,n0,noise_margin,ring_oscillator_delay,slope_at_crossing
4.0,2.0,2.81e-08,2e-08,1e-08,2.0,3.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,3.9,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,3.63e-16,3.28e-17,2.49e-17,5.05e-07,6.45e-15,6.149999999999999e-28,4.72e-06,3.22e-15,5.89e-09,0.538,0.521,3.87e-15,254000.0,14.2,0.662,0.521,1.2,3.9e-10,0.7,3.83e-15,3764136,0.0911,0.107,0.0911,1.87e-20,1.22,0.521,0.0,-11.0
4.0,2.0,2.81e-08,4e-08,2e-08,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,3.9,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,1.99e-16,1.09e-17,2.49e-17,2.81e-07,4.3e-15,6.149999999999999e-28,4.89e-06,2.15e-15,5.89e-09,0.539,0.521,2.58e-15,246000.0,14.2,0.661,0.521,1.2,2.03e-10,0.7,6.08e-15,3764163,0.0911,0.0576,0.0911,1.87e-20,1.22,0.521,0.0,-11.0
4.0,2.0,2.81e-08,1e-08,5e-09,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.17e-15,4.37e-17,2.49e-17,1.48e-06,1.83e-20,2.17e-44,1.65e-06,9.150000000000001e-21,2.38e-09,0.586,0.577,1.1e-20,727000.0,14.2,0.614,0.577,1.2,2.89e-15,0.894,2.71e-15,3764089,0.00274,0.898,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,4e-08,5e-09,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.17e-15,4.37e-17,2.49e-17,1.48e-06,2.32e-20,2.17e-44,5.85e-06,1.16e-20,2.38e-09,0.586,0.577,1.39e-20,205000.0,14.2,0.614,0.577,1.2,8.88e-16,0.894,4.39e-15,3764085,0.00274,0.253,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,1e-08,5e-09,2.0,3.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.75e-15,6.55e-17,2.49e-17,2.21e-06,2.75e-20,2.17e-44,2.48e-06,1.37e-20,2.38e-09,0.586,0.577,1.65e-20,484000.0,14.2,0.614,0.577,1.2,2.89e-15,0.894,2.71e-15,3764170,0.00274,0.892,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,2e-08,5e-09,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.17e-15,4.37e-17,2.49e-17,1.48e-06,1.83e-20,2.17e-44,3.21e-06,9.150000000000001e-21,2.38e-09,0.586,0.577,1.1e-20,374000.0,14.2,0.614,0.577,1.2,2e-15,0.894,3.27e-15,3764114,0.00274,0.462,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,4e-08,5e-09,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,5.84e-16,2.18e-17,2.49e-17,7.57e-07,1.16e-20,2.17e-44,2.93e-06,5.8100000000000006e-21,2.38e-09,0.586,0.577,6.97e-21,410000.0,14.2,0.614,0.577,1.2,8.88e-16,0.894,4.39e-15,3764172,0.00274,0.258,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,1e-08,5e-09,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,5.84e-16,2.18e-17,2.49e-17,7.57e-07,9.150000000000001e-21,2.17e-44,8.26e-07,4.58e-21,2.38e-09,0.586,0.577,5.490000000000001e-21,1450000.0,14.2,0.614,0.577,1.2,2.89e-15,0.894,2.71e-15,3764168,0.00274,0.917,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,1e-08,1e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,5.4e-16,1.09e-17,2.49e-17,6.91e-07,9.150000000000001e-21,2.17e-44,8.25e-07,4.57e-21,2.38e-09,0.586,0.577,5.490000000000001e-21,1450000.0,14.2,0.614,0.577,1.2,2.89e-15,0.894,3.27e-15,3764107,0.00274,0.838,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,4e-08,5e-09,2.0,3.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.75e-15,6.55e-17,2.49e-17,2.21e-06,3.49e-20,2.17e-44,8.78e-06,1.74e-20,2.38e-09,0.586,0.577,2.09e-20,137000.0,14.2,0.614,0.577,1.2,8.88e-16,0.894,4.39e-15,3764151,0.00274,0.252,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,2e-08,5e-09,2.0,3.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.75e-15,6.55e-17,2.49e-17,2.21e-06,2.74e-20,2.17e-44,4.82e-06,1.37e-20,2.38e-09,0.586,0.577,1.65e-20,249000.0,14.2,0.614,0.577,1.2,2e-15,0.894,3.27e-15,3764126,0.00274,0.459,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,2e-08,1e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,5.4e-16,1.09e-17,2.49e-17,6.91e-07,9.14e-21,2.17e-44,1.6e-06,4.57e-21,2.38e-09,0.586,0.577,5.480000000000001e-21,748000.0,14.2,0.614,0.577,1.2,2e-15,0.894,3.83e-15,3764135,0.00274,0.431,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,4e-08,1e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,5.4e-16,1.09e-17,2.49e-17,6.91e-07,1.16e-20,2.17e-44,2.92e-06,5.800000000000001e-21,2.38e-09,0.586,0.577,6.960000000000001e-21,411000.0,14.2,0.614,0.577,1.2,8.88e-16,0.894,4.96e-15,3764166,0.00274,0.236,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,2e-08,1e-08,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.08e-15,2.18e-17,2.49e-17,1.35e-06,1.83e-20,2.17e-44,3.21e-06,9.14e-21,2.38e-09,0.586,0.577,1.1e-20,374000.0,14.2,0.614,0.577,1.2,2e-15,0.894,3.83e-15,3764141,0.00274,0.422,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,2e-08,1e-08,2.0,3.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.62e-15,3.28e-17,2.49e-17,2.01e-06,2.74e-20,2.17e-44,4.81e-06,1.37e-20,2.38e-09,0.586,0.577,1.64e-20,249000.0,14.2,0.614,0.577,1.2,2e-15,0.894,3.83e-15,3764086,0.00274,0.419,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,2e-08,2e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,5.18e-16,5.46e-18,2.49e-17,6.58e-07,9.120000000000001e-21,2.17e-44,1.6e-06,4.5600000000000005e-21,2.38e-09,0.586,0.577,5.47e-21,750000.0,14.2,0.614,0.577,1.2,2e-15,0.894,4.96e-15,3764112,0.00274,0.411,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,2e-08,5e-09,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,5.84e-16,2.18e-17,2.49e-17,7.57e-07,9.150000000000001e-21,2.17e-44,1.61e-06,4.57e-21,2.38e-09,0.586,0.577,5.490000000000001e-21,747000.0,14.2,0.614,0.577,1.2,2e-15,0.894,3.27e-15,3764123,0.00274,0.471,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,4e-08,2e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,5.18e-16,5.46e-18,2.49e-17,6.58e-07,1.16e-20,2.17e-44,2.91e-06,5.78e-21,2.38e-09,0.586,0.577,6.930000000000001e-21,412000.0,14.2,0.614,0.577,1.2,8.88e-16,0.894,6.08e-15,3764099,0.00274,0.226,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,1e-08,5e-09,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,5.84e-16,2.18e-17,2.49e-17,7.57e-07,7.57e-20,1.16e-40,8.29e-07,3.79e-20,3.42e-09,0.58,0.57,4.54e-20,1450000.0,14.2,0.62,0.57,1.2,2.69e-14,0.864,2.71e-15,3764109,0.0164,0.912,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,2e-08,5e-09,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,5.84e-16,2.18e-17,2.49e-17,7.57e-07,7.65e-20,1.16e-40,1.62e-06,3.82e-20,3.42e-09,0.58,0.57,4.59e-20,739000.0,14.2,0.62,0.57,1.2,1.29e-14,0.864,3.27e-15,3764080,0.0164,0.466,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,4e-08,1e-08,2.0,3.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.62e-15,3.28e-17,2.49e-17,2.01e-06,3.48e-20,2.17e-44,8.77e-06,1.74e-20,2.38e-09,0.586,0.577,2.09e-20,137000.0,14.2,0.614,0.577,1.2,8.88e-16,0.894,4.96e-15,3764161,0.00274,0.23,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,4e-08,1e-08,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.08e-15,2.18e-17,2.49e-17,1.35e-06,2.32e-20,2.17e-44,5.85e-06,1.16e-20,2.38e-09,0.586,0.577,1.39e-20,205000.0,14.2,0.614,0.577,1.2,8.88e-16,0.894,4.96e-15,3764100,0.00274,0.231,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,2e-08,5e-09,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,1.17e-15,4.37e-17,2.49e-17,1.48e-06,1.53e-19,1.16e-40,3.25e-06,7.65e-20,3.42e-09,0.58,0.57,9.18e-20,369000.0,14.2,0.62,0.57,1.2,1.29e-14,0.864,3.27e-15,3764090,0.0164,0.457,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,4e-08,5e-09,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,1.17e-15,4.37e-17,2.49e-17,1.48e-06,1.53e-19,1.16e-40,6.08e-06,7.64e-20,3.42e-09,0.58,0.57,9.17e-20,197000.0,14.2,0.62,0.57,1.2,6.88e-15,0.864,4.39e-15,3764133,0.0164,0.244,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,1e-08,5e-09,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,1.17e-15,4.37e-17,2.49e-17,1.48e-06,1.51e-19,1.16e-40,1.66e-06,7.57e-20,3.42e-09,0.58,0.57,9.09e-20,724000.0,14.2,0.62,0.57,1.2,2.69e-14,0.864,2.71e-15,3764145,0.0164,0.894,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,4e-08,2e-08,2.0,3.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.55e-15,1.64e-17,2.49e-17,1.92e-06,3.47e-20,2.17e-44,8.74e-06,1.73e-20,2.38e-09,0.586,0.577,2.08e-20,137000.0,14.2,0.614,0.577,1.2,8.88e-16,0.894,6.08e-15,3764147,0.00274,0.219,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,2e-08,1e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,5.4e-16,1.09e-17,2.49e-17,6.91e-07,7.64e-20,1.16e-40,1.62e-06,3.82e-20,3.42e-09,0.58,0.57,4.59e-20,739000.0,14.2,0.62,0.57,1.2,1.29e-14,0.864,3.83e-15,3764128,0.0164,0.426,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,4e-08,5e-09,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,5.84e-16,2.18e-17,2.49e-17,7.57e-07,7.64e-20,1.16e-40,3.04e-06,3.82e-20,3.42e-09,0.58,0.57,4.58e-20,395000.0,14.2,0.62,0.57,1.2,6.88e-15,0.864,4.39e-15,3764127,0.0164,0.249,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,1e-08,2e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,5.18e-16,5.46e-18,2.49e-17,6.58e-07,9.14e-21,2.17e-44,8.24e-07,4.57e-21,2.38e-09,0.586,0.577,5.480000000000001e-21,1460000.0,14.2,0.614,0.577,1.2,2.89e-15,0.894,4.39e-15,3764110,0.00274,0.799,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,1e-08,1e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,5.4e-16,1.09e-17,2.49e-17,6.91e-07,7.61e-20,1.16e-40,8.29e-07,3.8e-20,3.42e-09,0.58,0.57,4.57e-20,1450000.0,14.2,0.62,0.57,1.2,2.69e-14,0.864,3.27e-15,3764129,0.0164,0.834,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,4e-08,1e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,5.4e-16,1.09e-17,2.49e-17,6.91e-07,7.62e-20,1.16e-40,3.03e-06,3.81e-20,3.42e-09,0.58,0.57,4.57e-20,396000.0,14.2,0.62,0.57,1.2,6.88e-15,0.864,4.96e-15,3764116,0.0164,0.228,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,2e-08,1e-08,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,1.08e-15,2.18e-17,2.49e-17,1.35e-06,1.53e-19,1.16e-40,3.25e-06,7.64e-20,3.42e-09,0.58,0.57,9.17e-20,370000.0,14.2,0.62,0.57,1.2,1.29e-14,0.864,3.83e-15,3764088,0.0164,0.417,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,4e-08,1e-08,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,1.08e-15,2.18e-17,2.49e-17,1.35e-06,1.52e-19,1.16e-40,6.07e-06,7.62e-20,3.42e-09,0.58,0.57,9.15e-20,198000.0,14.2,0.62,0.57,1.2,6.88e-15,0.864,4.96e-15,3764137,0.0164,0.223,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,4e-08,2e-08,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,5e-09,1.04e-15,1.09e-17,2.49e-17,1.29e-06,2.31e-20,2.17e-44,5.83e-06,1.16e-20,2.38e-09,0.586,0.577,1.39e-20,206000.0,14.2,0.614,0.577,1.2,8.88e-16,0.894,6.08e-15,3764139,0.00274,0.221,0.00274,2.92e-21,1.01,0.577,0.0,-58.0
4.0,2.0,2.81e-08,1e-08,2e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,5.18e-16,5.46e-18,2.49e-17,6.58e-07,7.6e-20,1.16e-40,8.28e-07,3.8e-20,3.42e-09,0.58,0.57,4.56e-20,1450000.0,14.2,0.62,0.57,1.2,2.69e-14,0.864,4.39e-15,3764103,0.0164,0.795,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,4e-08,2e-08,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,1.04e-15,1.09e-17,2.49e-17,1.29e-06,1.52e-19,1.16e-40,6.05e-06,7.59e-20,3.42e-09,0.58,0.57,9.11e-20,198000.0,14.2,0.62,0.57,1.2,6.88e-15,0.864,6.08e-15,3764159,0.0164,0.213,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,2e-08,2e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,5.18e-16,5.46e-18,2.49e-17,6.58e-07,7.63e-20,1.16e-40,1.62e-06,3.81e-20,3.42e-09,0.58,0.57,4.58e-20,741000.0,14.2,0.62,0.57,1.2,1.29e-14,0.864,4.96e-15,3764111,0.0164,0.406,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,4e-08,2e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,2.11e-09,8.55e-09,5.18e-16,5.46e-18,2.49e-17,6.58e-07,7.59e-20,1.16e-40,3.02e-06,3.8e-20,3.42e-09,0.58,0.57,4.56e-20,397000.0,14.2,0.62,0.57,1.2,6.88e-15,0.864,6.08e-15,3764119,0.0164,0.218,0.0164,2.92e-21,1.03,0.57,0.0,-44.1
4.0,2.0,2.81e-08,2e-08,2e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,3.9,0.5,0.025,0.0125,5e-11,5e-11,4.47e-09,5e-09,5.85e-17,5.46e-18,2.49e-17,1.07e-07,3.11e-14,1.2799999999999999e-61,1.36e-06,1.55e-14,6.49e-09,0.527,0.505,1.86e-14,885000.0,14.2,0.673,0.505,1.2,5.84e-09,0.651,4.96e-15,3282441,0.113,0.0786,0.113,3.96e-20,1.29,0.505,0.0,-8.81
4.0,2.0,2.81e-08,1e-08,2e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,3.9,0.5,0.025,0.0125,5e-11,5e-11,4.47e-09,5e-09,5.85e-17,5.46e-18,2.49e-17,1.07e-07,3.11e-14,1.2799999999999999e-61,8.59e-07,1.55e-14,6.49e-09,0.526,0.505,1.86e-14,1400000.0,14.2,0.674,0.505,1.2,1.13e-08,0.651,4.39e-15,3282438,0.113,0.124,0.113,3.96e-20,1.29,0.505,0.0,-8.81
4.0,2.0,2.81e-08,4e-08,2e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,3.9,0.5,0.025,0.0125,5e-11,5e-11,4.47e-09,5e-09,5.85e-17,5.46e-18,2.49e-17,1.07e-07,3.11e-14,1.2799999999999999e-61,1.86e-06,1.55e-14,6.49e-09,0.528,0.506,1.86e-14,645000.0,14.2,0.672,0.506,1.2,3.12e-09,0.651,6.08e-15,3282444,0.113,0.0573,0.113,3.96e-20,1.29,0.506,0.0,-8.81
4.0,2.0,2.81e-08,2e-08,5e-09,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,4.47e-09,5e-09,3.22e-16,2.18e-17,2.49e-17,4.43e-07,1.8e-19,3.2099999999999998e-90,1.58e-06,9.02e-20,3.69e-09,0.575,0.564,1.08e-19,760000.0,14.2,0.625,0.564,1.2,3.2e-14,0.851,3.27e-15,3282391,0.0222,0.28,0.0222,6.180000000000001e-21,1.05,0.564,0.0,-39.1
4.0,2.0,2.81e-08,1e-08,5e-09,2.0,3.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,4.47e-09,5e-09,9.66e-16,6.55e-17,2.49e-17,1.27e-06,5.42e-19,3.2099999999999998e-90,2.47e-06,2.71e-19,3.69e-09,0.575,0.564,3.25e-19,487000.0,14.2,0.625,0.564,1.2,6.31e-14,0.851,2.71e-15,3282419,0.0222,0.514,0.0222,6.180000000000001e-21,1.05,0.564,0.0,-39.1
4.0,2.0,2.81e-08,1e-08,5e-09,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,4.47e-09,5e-09,3.22e-16,2.18e-17,2.49e-17,4.43e-07,1.81e-19,3.2099999999999998e-90,8.22e-07,9.03e-20,3.69e-09,0.575,0.564,1.08e-19,1460000.0,14.2,0.625,0.564,1.2,6.31e-14,0.851,2.71e-15,3282455,0.0222,0.539,0.0222,6.180000000000001e-21,1.05,0.564,0.0,-39.1
4.0,2.0,2.81e-08,1e-08,5e-09,2.0,2.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,4.47e-09,5e-09,6.44e-16,4.37e-17,2.49e-17,8.55e-07,3.61e-19,3.2099999999999998e-90,1.64e-06,1.81e-19,3.69e-09,0.575,0.564,2.17e-19,730000.0,14.2,0.625,0.564,1.2,6.31e-14,0.851,2.71e-15,3282393,0.0222,0.52,0.0222,6.180000000000001e-21,1.05,0.564,0.0,-39.1
4.0,2.0,2.81e-08,2e-08,5e-09,2.0,3.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,4.47e-09,5e-09,9.66e-16,6.55e-17,2.49e-17,1.27e-06,5.41e-19,3.2099999999999998e-90,4.74e-06,2.71e-19,3.69e-09,0.575,0.564,3.25e-19,253000.0,14.2,0.625,0.564,1.2,3.2e-14,0.851,3.27e-15,3282379,0.0222,0.268,0.0222,6.180000000000001e-21,1.05,0.564,0.0,-39.1
4.0,2.0,2.81e-08,4e-08,5e-09,2.0,3.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,4.47e-09,5e-09,9.66e-16,6.55e-17,2.49e-17,1.27e-06,5.48e-19,3.2099999999999998e-90,8.25e-06,2.74e-19,3.69e-09,0.575,0.564,3.29e-19,145000.0,14.2,0.625,0.564,1.2,1.6e-14,0.851,4.39e-15,3282388,0.0222,0.154,0.0222,6.180000000000001e-21,1.05,0.564,0.0,-39.1
4.0,2.0,2.81e-08,1e-08,1e-08,2.0,1.0,50.0,50.0,500.0,500.0,1.2,0.9,2.81e-08,0.5,1.0,3.9,11.7,25.0,0.5,0.025,0.0125,5e-11,5e-11,4.47e-09,5e-09,2.78e-16,1.09e-17,2.49e-17,3.77e-07,1.81e-19,3.2099999999999998e-90,8.21e-07,9.04e-20,3.69e-09,0.575,0.564,1.09e-19,1460000.0,14.2,0.625,0.564,1.2,6.31e-14,0.851,3.27e-15,3282402,0.0222,0.459,0.0222,6.180000000000001e-21,1.05,0.564,0.0,-39.1
