Edynamic,Ieff,Ioff,Lscale,Pstatic,V_th_eff,area,delay,delta,n0,L,V_dd,V_th,W,k_gate,tox
2.36e-09,9.6e-13,1.03e-17,2.51e-08,3.9e-18,0.759,3.56e-16,13000.0,0.108,1.28,3.56e-08,0.378,0.8,1e-08,14.5,5.6e-08
2.39e-09,3.49e-13,1.66e-18,2.21e-08,6.28e-19,0.77,3.56e-16,36200.0,0.0803,1.19,3.56e-08,0.378,0.8,1e-08,14.5,4.5e-08
2.34e-09,2.73e-12,6.77e-17,2.81e-08,2.56e-17,0.748,3.56e-16,4550.0,0.137,1.38,3.56e-08,0.378,0.8,1e-08,14.5,6.7e-08
2.53e-09,7.34e-14,8.5e-20,1.62e-08,3.21e-20,0.788,3.56e-16,182000.0,0.0319,1.07,3.56e-08,0.378,0.8,1e-08,14.5,2.3e-08
2.39e-09,1.29e-14,5.89e-20,2.2e-08,2.22e-20,0.87,3.56e-16,985000.0,0.079,1.19,3.56e-08,0.378,0.9,1e-08,3.9,1.2e-08
2.79e-09,1.46e-15,1.0100000000000002e-21,1.32e-08,3.8300000000000002e-22,0.894,3.56e-16,10100000.0,0.0147,1.03,3.56e-08,0.378,0.9,1e-08,14.5,1.2e-08
2.53e-09,1.97e-15,2.2800000000000002e-21,1.62e-08,8.6e-22,0.888,3.56e-16,6800000.0,0.0319,1.07,3.56e-08,0.378,0.9,1e-08,14.5,2.3e-08
2.39e-09,1.36e-14,6.49e-20,2.21e-08,2.45e-20,0.87,3.56e-16,929000.0,0.0803,1.19,3.56e-08,0.378,0.9,1e-08,14.5,4.5e-08
2.36e-09,4.65e-14,4.99e-19,2.51e-08,1.89e-19,0.859,3.56e-16,269000.0,0.108,1.28,3.56e-08,0.378,0.9,1e-08,14.5,5.6e-08
2.34e-09,1.65e-13,4.09e-18,2.81e-08,1.54e-18,0.848,3.56e-16,75300.0,0.137,1.38,3.56e-08,0.378,0.9,1e-08,14.5,6.7e-08
2.44e-09,4.53e-15,1.01e-20,1.92e-08,3.82e-21,0.879,3.56e-16,2850000.0,0.0543,1.12,3.56e-08,0.378,0.9,1e-08,14.5,3.4e-08
2.39e-09,4.97e-16,2.26e-21,2.2e-08,8.54e-22,0.97,3.56e-16,25500000.0,0.079,1.19,3.56e-08,0.378,1.0,1e-08,3.9,1.2e-08
2.79e-09,3.42e-17,2.61e-26,1.32e-08,9.84e-27,0.994,3.56e-16,431000000.0,0.0147,1.03,3.56e-08,0.378,1.0,1e-08,14.5,1.2e-08
2.53e-09,5.29e-17,4.5499999999999994e-23,1.62e-08,1.7199999999999998e-23,0.988,3.56e-16,253000000.0,0.0319,1.07,3.56e-08,0.378,1.0,1e-08,14.5,2.3e-08
2.44e-09,1.45e-16,3.22e-22,1.92e-08,1.22e-22,0.979,3.56e-16,89200000.0,0.0543,1.12,3.56e-08,0.378,1.0,1e-08,14.5,3.4e-08
2.39e-09,5.31e-16,2.5200000000000004e-21,2.21e-08,9.54e-22,0.97,3.56e-16,23800000.0,0.0803,1.19,3.56e-08,0.378,1.0,1e-08,14.5,4.5e-08
2.36e-09,2.25e-15,2.42e-20,2.51e-08,9.13e-21,0.959,3.56e-16,5560000.0,0.108,1.28,3.56e-08,0.378,1.0,1e-08,14.5,5.6e-08
2.34e-09,9.95e-15,2.47e-19,2.81e-08,9.33e-20,0.948,3.56e-16,1250000.0,0.137,1.38,3.56e-08,0.378,1.0,1e-08,14.5,6.7e-08
2.44e-09,4.62e-18,1.9e-39,1.92e-08,7.17e-40,1.08,3.56e-16,2800000000.0,0.0543,1.12,3.56e-08,0.378,1.1,1e-08,14.5,3.4e-08
2.39e-09,2.07e-17,1.0300000000000001e-22,2.21e-08,3.89e-23,1.07,3.56e-16,611000000.0,0.0803,1.19,3.56e-08,0.378,1.1,1e-08,14.5,4.5e-08
2.36e-09,1.09e-16,1.1700000000000001e-21,2.51e-08,4.43e-22,1.06,3.56e-16,115000000.0,0.108,1.28,3.56e-08,0.378,1.1,1e-08,14.5,5.6e-08
2.34e-09,6.01e-16,1.49e-20,2.81e-08,5.64e-21,1.05,3.56e-16,20700000.0,0.137,1.38,3.56e-08,0.378,1.1,1e-08,14.5,6.7e-08
6.03e-09,2.34e-06,1.58e-13,1.32e-08,8.76e-14,0.392,3.56e-16,0.00928,0.0147,1.03,3.56e-08,0.556,0.4,1e-08,14.5,1.2e-08
5.47e-09,1.29e-06,2.02e-13,1.62e-08,1.12e-13,0.382,3.56e-16,0.0153,0.0319,1.07,3.56e-08,0.556,0.4,1e-08,14.5,2.3e-08
5.17e-09,3.84e-07,4.19e-14,2.2e-08,2.33e-14,0.456,3.56e-16,0.0485,0.079,1.19,3.56e-08,0.556,0.5,1e-08,3.9,1.2e-08
6.03e-09,9.44e-07,3.7e-15,1.32e-08,2.06e-15,0.492,3.56e-16,0.023,0.0147,1.03,3.56e-08,0.556,0.5,1e-08,14.5,1.2e-08
5.47e-09,5.58e-07,5.41e-15,1.62e-08,3.01e-15,0.482,3.56e-16,0.0353,0.0319,1.07,3.56e-08,0.556,0.5,1e-08,14.5,2.3e-08
5.27e-09,4.37e-07,1.36e-14,1.92e-08,7.56e-15,0.47,3.56e-16,0.0435,0.0543,1.12,3.56e-08,0.556,0.5,1e-08,14.5,3.4e-08
5.11e-09,3.52e-07,1.63e-13,2.51e-08,9.07e-14,0.44,3.56e-16,0.0522,0.108,1.28,3.56e-08,0.556,0.5,1e-08,14.5,5.6e-08
5.17e-09,8.02e-08,1.62e-15,2.2e-08,8.99e-16,0.556,3.56e-16,0.232,0.079,1.19,3.56e-08,0.556,0.6,1e-08,3.9,1.2e-08
6.03e-09,8.7e-08,8.7e-17,1.32e-08,4.84e-17,0.592,3.56e-16,0.25,0.0147,1.03,3.56e-08,0.556,0.6,1e-08,14.5,1.2e-08
5.47e-09,6.61e-08,1.45e-16,1.62e-08,8.07e-17,0.582,3.56e-16,0.298,0.0319,1.07,3.56e-08,0.556,0.6,1e-08,14.5,2.3e-08
5.27e-09,6.94e-08,4.34e-16,1.92e-08,2.41e-16,0.57,3.56e-16,0.274,0.0543,1.12,3.56e-08,0.556,0.6,1e-08,14.5,3.4e-08
5.17e-09,8.08e-08,1.74e-15,2.21e-08,9.66e-16,0.555,3.56e-16,0.23,0.0803,1.19,3.56e-08,0.556,0.6,1e-08,14.5,4.5e-08
5.11e-09,9.55e-08,7.9e-15,2.51e-08,4.39e-15,0.54,3.56e-16,0.193,0.108,1.28,3.56e-08,0.556,0.6,1e-08,14.5,5.6e-08
5.17e-09,4.36e-09,6.25e-17,2.2e-08,3.47e-17,0.656,3.56e-16,4.27,0.079,1.19,3.56e-08,0.556,0.7,1e-08,3.9,1.2e-08
8.65e-09,5.57e-09,3.46e-18,1.1e-08,1.92e-18,0.697,3.56e-16,5.59,0.00624,1.01,3.56e-08,0.556,0.7,1e-08,3.9,1e-09
6.03e-09,2.29e-09,2.04e-18,1.32e-08,1.14e-18,0.692,3.56e-16,9.48,0.0147,1.03,3.56e-08,0.556,0.7,1e-08,14.5,1.2e-08
5.47e-09,2.08e-09,3.89e-18,1.62e-08,2.16e-18,0.682,3.56e-16,9.46,0.0319,1.07,3.56e-08,0.556,0.7,1e-08,14.5,2.3e-08
5.27e-09,2.81e-09,1.39e-17,1.92e-08,7.7e-18,0.67,3.56e-16,6.75,0.0543,1.12,3.56e-08,0.556,0.7,1e-08,14.5,3.4e-08
5.11e-09,7.47e-09,3.82e-16,2.51e-08,2.12e-16,0.64,3.56e-16,2.46,0.108,1.28,3.56e-08,0.556,0.7,1e-08,14.5,5.6e-08
5.17e-09,1.71e-10,2.41e-18,2.2e-08,1.34e-18,0.756,3.56e-16,109.0,0.079,1.19,3.56e-08,0.556,0.8,1e-08,3.9,1.2e-08
6.03e-09,5.39e-11,4.8e-20,1.32e-08,2.67e-20,0.792,3.56e-16,402.0,0.0147,1.03,3.56e-08,0.556,0.8,1e-08,14.5,1.2e-08
5.47e-09,5.61e-11,1.04e-19,1.62e-08,5.81e-20,0.782,3.56e-16,351.0,0.0319,1.07,3.56e-08,0.556,0.8,1e-08,14.5,2.3e-08
5.27e-09,9.05e-11,4.42e-19,1.92e-08,2.46e-19,0.77,3.56e-16,210.0,0.0543,1.12,3.56e-08,0.556,0.8,1e-08,14.5,3.4e-08
5.17e-09,4.47e-09,6.78e-17,2.21e-08,3.77e-17,0.655,3.56e-16,4.17,0.0803,1.19,3.56e-08,0.556,0.7,1e-08,14.5,4.5e-08
5.17e-09,1.78e-10,2.65e-18,2.21e-08,1.47e-18,0.755,3.56e-16,105.0,0.0803,1.19,3.56e-08,0.556,0.8,1e-08,14.5,4.5e-08
5.11e-09,3.74e-10,1.85e-17,2.51e-08,1.03e-17,0.74,3.56e-16,49.1,0.108,1.28,3.56e-08,0.556,0.8,1e-08,14.5,5.6e-08
5.07e-09,7.91e-10,1.34e-16,2.81e-08,7.45e-17,0.724,3.56e-16,23.1,0.137,1.38,3.56e-08,0.556,0.8,1e-08,14.5,6.7e-08
6.03e-09,1.27e-12,1.1e-21,1.32e-08,6.11e-22,0.892,3.56e-16,17100.0,0.0147,1.03,3.56e-08,0.556,0.9,1e-08,14.5,1.2e-08
5.17e-09,6.62e-12,9.31e-20,2.2e-08,5.17e-20,0.856,3.56e-16,2810.0,0.079,1.19,3.56e-08,0.556,0.9,1e-08,3.9,1.2e-08
5.47e-09,1.51e-12,2.83e-21,1.62e-08,1.57e-21,0.882,3.56e-16,13100.0,0.0319,1.07,3.56e-08,0.556,0.9,1e-08,14.5,2.3e-08
5.27e-09,2.89e-12,1.41e-20,1.92e-08,7.85e-21,0.87,3.56e-16,6570.0,0.0543,1.12,3.56e-08,0.556,0.9,1e-08,14.5,3.4e-08
5.17e-09,6.93e-12,1.03e-19,2.21e-08,5.73e-20,0.855,3.56e-16,2690.0,0.0803,1.19,3.56e-08,0.556,0.9,1e-08,14.5,4.5e-08
5.11e-09,1.82e-11,8.95e-19,2.51e-08,4.97e-19,0.84,3.56e-16,1010.0,0.108,1.28,3.56e-08,0.556,0.9,1e-08,14.5,5.6e-08
5.07e-09,4.79e-11,8.1e-18,2.81e-08,4.5e-18,0.824,3.56e-16,380.0,0.137,1.38,3.56e-08,0.556,0.9,1e-08,14.5,6.7e-08
5.17e-09,2.56e-13,3.59e-21,2.2e-08,2.0000000000000002e-21,0.956,3.56e-16,72900.0,0.079,1.19,3.56e-08,0.556,1.0,1e-08,3.9,1.2e-08
6.03e-09,2.98e-14,6.02e-77,1.32e-08,3.34e-77,0.992,3.56e-16,729000.0,0.0147,1.03,3.56e-08,0.556,1.0,1e-08,14.5,1.2e-08
5.47e-09,4.04e-14,9.109999999999999e-23,1.62e-08,5.0599999999999993e-23,0.982,3.56e-16,487000.0,0.0319,1.07,3.56e-08,0.556,1.0,1e-08,14.5,2.3e-08
5.27e-09,9.22e-14,4.52e-22,1.92e-08,2.51e-22,0.97,3.56e-16,206000.0,0.0543,1.12,3.56e-08,0.556,1.0,1e-08,14.5,3.4e-08
5.17e-09,2.7e-13,4.02e-21,2.21e-08,2.2400000000000003e-21,0.955,3.56e-16,68900.0,0.0803,1.19,3.56e-08,0.556,1.0,1e-08,14.5,4.5e-08
5.11e-09,8.78e-13,4.33e-20,2.51e-08,2.41e-20,0.94,3.56e-16,20900.0,0.108,1.28,3.56e-08,0.556,1.0,1e-08,14.5,5.6e-08
5.07e-09,2.9e-12,4.89e-19,2.81e-08,2.72e-19,0.924,3.56e-16,6300.0,0.137,1.38,3.56e-08,0.556,1.0,1e-08,14.5,6.7e-08
5.17e-09,9.87e-15,1.3e-22,2.2e-08,7.229999999999999e-23,1.06,3.56e-16,1890000.0,0.079,1.19,3.56e-08,0.556,1.1,1e-08,3.9,1.2e-08
5.27e-09,2.94e-15,1.2699999999999999e-153,1.92e-08,7.06e-154,1.07,3.56e-16,6450000.0,0.0543,1.12,3.56e-08,0.556,1.1,1e-08,14.5,3.4e-08
5.17e-09,1.05e-14,1.55e-22,2.21e-08,8.599999999999999e-23,1.06,3.56e-16,1770000.0,0.0803,1.19,3.56e-08,0.556,1.1,1e-08,14.5,4.5e-08
5.11e-09,4.25e-14,2.1e-21,2.51e-08,1.1700000000000001e-21,1.04,3.56e-16,433000.0,0.108,1.28,3.56e-08,0.556,1.1,1e-08,14.5,5.6e-08
5.07e-09,1.75e-13,2.96e-20,2.81e-08,1.64e-20,1.02,3.56e-16,104000.0,0.137,1.38,3.56e-08,0.556,1.1,1e-08,14.5,6.7e-08
9.53e-09,1.16e-06,1.78e-16,1.62e-08,1.31e-16,0.577,3.56e-16,0.0223,0.0319,1.07,3.56e-08,0.733,0.6,1e-08,14.5,2.3e-08
9.18e-09,8.67e-07,6.06e-16,1.92e-08,4.44e-16,0.56,3.56e-16,0.0289,0.0543,1.12,3.56e-08,0.733,0.6,1e-08,14.5,3.4e-08
9.02e-09,3.54e-07,9.87e-17,2.2e-08,7.24e-17,0.642,3.56e-16,0.0694,0.079,1.19,3.56e-08,0.733,0.7,1e-08,3.9,1.2e-08
1.05e-08,6.97e-07,2.26e-18,1.32e-08,1.65e-18,0.689,3.56e-16,0.0411,0.0147,1.03,3.56e-08,0.733,0.7,1e-08,14.5,1.2e-08
9.53e-09,4.46e-07,4.78e-18,1.62e-08,3.51e-18,0.677,3.56e-16,0.0583,0.0319,1.07,3.56e-08,0.733,0.7,1e-08,14.5,2.3e-08
9.18e-09,3.78e-07,1.93e-17,1.92e-08,1.42e-17,0.66,3.56e-16,0.0663,0.0543,1.12,3.56e-08,0.733,0.7,1e-08,14.5,3.4e-08
9.01e-09,3.53e-07,1.08e-16,2.21e-08,7.91e-17,0.641,3.56e-16,0.0695,0.0803,1.19,3.56e-08,0.733,0.7,1e-08,14.5,4.5e-08
8.9e-09,3.44e-07,6.85e-16,2.51e-08,5.02e-16,0.621,3.56e-16,0.0707,0.108,1.28,3.56e-08,0.733,0.7,1e-08,14.5,5.6e-08
9.02e-09,6.58e-08,3.81e-18,2.2e-08,2.79e-18,0.742,3.56e-16,0.374,0.079,1.19,3.56e-08,0.733,0.8,1e-08,3.9,1.2e-08
1.05e-08,4.42e-08,5.3e-20,1.32e-08,3.89e-20,0.789,3.56e-16,0.648,0.0147,1.03,3.56e-08,0.733,0.8,1e-08,14.5,1.2e-08
9.53e-09,3.89e-08,1.28e-19,1.62e-08,9.41e-20,0.777,3.56e-16,0.668,0.0319,1.07,3.56e-08,0.733,0.8,1e-08,14.5,2.3e-08
9.18e-09,4.86e-08,6.17e-19,1.92e-08,4.53e-19,0.76,3.56e-16,0.515,0.0543,1.12,3.56e-08,0.733,0.8,1e-08,14.5,3.4e-08
9.01e-09,6.68e-08,4.21e-18,2.21e-08,3.08e-18,0.741,3.56e-16,0.368,0.0803,1.19,3.56e-08,0.733,0.8,1e-08,14.5,4.5e-08
8.9e-09,9.01e-08,3.31e-17,2.51e-08,2.43e-17,0.721,3.56e-16,0.269,0.108,1.28,3.56e-08,0.733,0.8,1e-08,14.5,5.6e-08
1.05e-08,1.1e-09,1.27e-21,1.32e-08,9.3e-22,0.889,3.56e-16,26.1,0.0147,1.03,3.56e-08,0.733,0.9,1e-08,14.5,1.2e-08
9.02e-09,3.36e-09,1.47e-19,2.2e-08,1.08e-19,0.842,3.56e-16,7.33,0.079,1.19,3.56e-08,0.733,0.9,1e-08,3.9,1.2e-08
9.53e-09,1.15e-09,3.46e-21,1.62e-08,2.54e-21,0.877,3.56e-16,22.7,0.0319,1.07,3.56e-08,0.733,0.9,1e-08,14.5,2.3e-08
9.18e-09,1.83e-09,1.97e-20,1.92e-08,1.44e-20,0.86,3.56e-16,13.7,0.0543,1.12,3.56e-08,0.733,0.9,1e-08,14.5,3.4e-08
8.9e-09,6.84e-09,1.6e-18,2.51e-08,1.18e-18,0.821,3.56e-16,3.55,0.108,1.28,3.56e-08,0.733,0.9,1e-08,14.5,5.6e-08
9.01e-09,3.47e-09,1.64e-19,2.21e-08,1.2e-19,0.841,3.56e-16,7.08,0.0803,1.19,3.56e-08,0.733,0.9,1e-08,14.5,4.5e-08
9.02e-09,1.31e-10,5.680000000000001e-21,2.2e-08,4.16e-21,0.942,3.56e-16,187.0,0.079,1.19,3.56e-08,0.733,1.0,1e-08,3.9,1.2e-08
1.05e-08,2.59e-11,1.67e-192,1.32e-08,1.2300000000000002e-192,0.989,3.56e-16,1110.0,0.0147,1.03,3.56e-08,0.733,1.0,1e-08,14.5,1.2e-08
9.53e-09,3.08e-11,9.119999999999999e-23,1.62e-08,6.689999999999999e-23,0.977,3.56e-16,842.0,0.0319,1.07,3.56e-08,0.733,1.0,1e-08,14.5,2.3e-08
9.18e-09,5.88e-11,6.1300000000000005e-22,1.92e-08,4.5e-22,0.96,3.56e-16,426.0,0.0543,1.12,3.56e-08,0.733,1.0,1e-08,14.5,3.4e-08
9.01e-09,1.37e-10,6.4e-21,2.21e-08,4.6900000000000004e-21,0.941,3.56e-16,179.0,0.0803,1.19,3.56e-08,0.733,1.0,1e-08,14.5,4.5e-08
8.9e-09,3.42e-10,7.76e-20,2.51e-08,5.69e-20,0.921,3.56e-16,70.9,0.108,1.28,3.56e-08,0.733,1.0,1e-08,14.5,5.6e-08
8.83e-09,8.39e-10,9.69e-19,2.81e-08,7.11e-19,0.9,3.56e-16,28.7,0.137,1.38,3.56e-08,0.733,1.0,1e-08,14.5,6.7e-08
9.02e-09,5.07e-12,2.08e-22,2.2e-08,1.53e-22,1.04,3.56e-16,4840.0,0.079,1.19,3.56e-08,0.733,1.1,1e-08,3.9,1.2e-08
9.53e-09,8.28e-13,6.45e-238,1.62e-08,4.73e-238,1.08,3.56e-16,31400.0,0.0319,1.07,3.56e-08,0.733,1.1,1e-08,14.5,2.3e-08
9.18e-09,1.88e-12,3.23e-23,1.92e-08,2.3699999999999998e-23,1.06,3.56e-16,13400.0,0.0543,1.12,3.56e-08,0.733,1.1,1e-08,14.5,3.4e-08
8.9e-09,1.66e-11,3.76e-21,2.51e-08,2.76e-21,1.02,3.56e-16,1460.0,0.108,1.28,3.56e-08,0.733,1.1,1e-08,14.5,5.6e-08
9.01e-09,5.36e-12,2.58e-22,2.21e-08,1.89e-22,1.04,3.56e-16,4590.0,0.0803,1.19,3.56e-08,0.733,1.1,1e-08,14.5,4.5e-08
2.33e-08,5.42e-06,8.27e-20,1.1e-08,7.53e-20,0.794,3.56e-16,0.00942,0.00624,1.01,3.56e-08,0.911,0.8,1e-08,3.9,1e-09
1.62e-08,1.78e-06,5.85e-20,1.32e-08,5.33e-20,0.787,3.56e-16,0.02,0.0147,1.03,3.56e-08,0.911,0.8,1e-08,14.5,1.2e-08
1.47e-08,1.04e-06,1.58e-19,1.62e-08,1.44e-19,0.771,3.56e-16,0.031,0.0319,1.07,3.56e-08,0.911,0.8,1e-08,14.5,2.3e-08
1.62e-08,4.78e-07,1.35e-21,1.32e-08,1.2300000000000002e-21,0.887,3.56e-16,0.0744,0.0147,1.03,3.56e-08,0.911,0.9,1e-08,14.5,1.2e-08
1.47e-08,3.42e-07,4.2400000000000005e-21,1.62e-08,3.8600000000000005e-21,0.871,3.56e-16,0.0945,0.0319,1.07,3.56e-08,0.911,0.9,1e-08,14.5,2.3e-08
1.39e-08,3.25e-07,2.32e-19,2.2e-08,2.12e-19,0.828,3.56e-16,0.0941,0.079,1.19,3.56e-08,0.911,0.9,1e-08,3.9,1.2e-08
1.42e-08,3.21e-07,2.75e-20,1.92e-08,2.5e-20,0.85,3.56e-16,0.0971,0.0543,1.12,3.56e-08,0.911,0.9,1e-08,14.5,3.4e-08
1.39e-08,3.25e-07,2.61e-19,2.21e-08,2.38e-19,0.827,3.56e-16,0.0939,0.0803,1.19,3.56e-08,0.911,0.9,1e-08,14.5,4.5e-08
1.39e-08,5.34e-08,8.960000000000001e-21,2.2e-08,8.16e-21,0.928,3.56e-16,0.572,0.079,1.19,3.56e-08,0.911,1.0,1e-08,3.9,1.2e-08
1.62e-08,2.18e-08,0.0,1.32e-08,0.0,0.987,3.56e-16,1.63,0.0147,1.03,3.56e-08,0.911,1.0,1e-08,14.5,1.2e-08
1.42e-08,3.33e-08,8.72e-22,1.92e-08,7.94e-22,0.95,3.56e-16,0.934,0.0543,1.12,3.56e-08,0.911,1.0,1e-08,14.5,3.4e-08
1.47e-08,2.23e-08,9.119999999999999e-23,1.62e-08,8.309999999999999e-23,0.971,3.56e-16,1.45,0.0319,1.07,3.56e-08,0.911,1.0,1e-08,14.5,2.3e-08
1.39e-08,5.47e-08,1.02e-20,2.21e-08,9.260000000000001e-21,0.927,3.56e-16,0.559,0.0803,1.19,3.56e-08,0.911,1.0,1e-08,14.5,4.5e-08
1.37e-08,8.48e-08,1.39e-19,2.51e-08,1.27e-19,0.901,3.56e-16,0.356,0.108,1.28,3.56e-08,0.911,1.0,1e-08,14.5,5.6e-08
1.39e-08,2.58e-09,3.39e-22,2.2e-08,3.0800000000000003e-22,1.03,3.56e-16,11.8,0.079,1.19,3.56e-08,0.911,1.1,1e-08,3.9,1.2e-08
1.42e-08,1.19e-09,3.23e-23,1.92e-08,2.94e-23,1.05,3.56e-16,26.1,0.0543,1.12,3.56e-08,0.911,1.1,1e-08,14.5,3.4e-08
1.39e-08,2.69e-09,3.87e-22,2.21e-08,3.53e-22,1.03,3.56e-16,11.3,0.0803,1.19,3.56e-08,0.911,1.1,1e-08,14.5,4.5e-08
1.47e-08,6.31e-10,0.0,1.62e-08,0.0,1.07,3.56e-16,51.2,0.0319,1.07,3.56e-08,0.911,1.1,1e-08,14.5,2.3e-08
1.37e-08,6.27e-09,6.730000000000001e-21,2.51e-08,6.1400000000000004e-21,1.0,3.56e-16,4.81,0.108,1.28,3.56e-08,0.911,1.1,1e-08,14.5,5.6e-08
2.1e-08,2.4e-06,1.93e-19,1.62e-08,2.11e-19,0.765,3.56e-16,0.016,0.0319,1.07,3.56e-08,1.09,0.8,1e-08,14.5,2.3e-08
2.32e-08,4.36e-06,6.46e-20,1.32e-08,7.03e-20,0.784,3.56e-16,0.00976,0.0147,1.03,3.56e-08,1.09,0.8,1e-08,14.5,1.2e-08
3.32e-08,9.06e-06,1.89e-21,1.1e-08,2.0500000000000003e-21,0.893,3.56e-16,0.00673,0.00624,1.01,3.56e-08,1.09,0.9,1e-08,3.9,1e-09
7.26e-08,3.29e-05,5.91e-21,1.03e-08,6.4400000000000006e-21,0.895,3.56e-16,0.00405,0.00435,1.01,3.56e-08,1.09,0.9,1e-08,14.5,1e-09
2.32e-08,2.93e-06,1.52e-21,1.32e-08,1.6600000000000001e-21,0.884,3.56e-16,0.0145,0.0147,1.03,3.56e-08,1.09,0.9,1e-08,14.5,1.2e-08
2.1e-08,1.66e-06,5.2e-21,1.62e-08,5.66e-21,0.865,3.56e-16,0.0232,0.0319,1.07,3.56e-08,1.09,0.9,1e-08,14.5,2.3e-08
2.02e-08,1.24e-06,3.84e-20,1.92e-08,4.18e-20,0.841,3.56e-16,0.0299,0.0543,1.12,3.56e-08,1.09,0.9,1e-08,14.5,3.4e-08
2.32e-08,1.51e-06,0.0,1.32e-08,0.0,0.984,3.56e-16,0.0282,0.0147,1.03,3.56e-08,1.09,1.0,1e-08,14.5,1.2e-08
2.1e-08,9.21e-07,1.37e-22,1.62e-08,1.49e-22,0.965,3.56e-16,0.0419,0.0319,1.07,3.56e-08,1.09,1.0,1e-08,14.5,2.3e-08
2.02e-08,7.42e-07,1.2300000000000002e-21,1.92e-08,1.3400000000000002e-21,0.941,3.56e-16,0.0501,0.0543,1.12,3.56e-08,1.09,1.0,1e-08,14.5,3.4e-08
1.99e-08,6.68e-07,1.42e-20,2.2e-08,1.54e-20,0.914,3.56e-16,0.0547,0.079,1.19,3.56e-08,1.09,1.0,1e-08,3.9,1.2e-08
1.99e-08,2.96e-07,5.47e-22,2.2e-08,5.96e-22,1.01,3.56e-16,0.123,0.079,1.19,3.56e-08,1.09,1.1,1e-08,3.9,1.2e-08
2.1e-08,2.48e-07,0.0,1.62e-08,0.0,1.07,3.56e-16,0.155,0.0319,1.07,3.56e-08,1.09,1.1,1e-08,14.5,2.3e-08
2.02e-08,2.66e-07,3.23e-23,1.92e-08,3.5199999999999994e-23,1.04,3.56e-16,0.14,0.0543,1.12,3.56e-08,1.09,1.1,1e-08,14.5,3.4e-08
3.13e-08,6.94e-06,7.12e-20,1.32e-08,9.01e-20,0.781,3.56e-16,0.00713,0.0147,1.03,3.56e-08,1.27,0.8,1e-08,14.5,1.2e-08
3.13e-08,5.51e-06,1.6900000000000001e-21,1.32e-08,2.14e-21,0.881,3.56e-16,0.00898,0.0147,1.03,3.56e-08,1.27,0.9,1e-08,14.5,1.2e-08
4.5e-08,1.27e-05,5.93e-20,1.1e-08,7.51e-20,0.992,3.56e-16,0.00558,0.00624,1.01,3.56e-08,1.27,1.0,1e-08,3.9,1e-09
9.82e-08,4.63e-05,3.79e-20,1.03e-08,4.79e-20,0.994,3.56e-16,0.00335,0.00435,1.01,3.56e-08,1.27,1.0,1e-08,14.5,1e-09
2.84e-08,2.28e-06,1.82e-22,1.62e-08,2.31e-22,0.96,3.56e-16,0.0197,0.0319,1.07,3.56e-08,1.27,1.0,1e-08,14.5,2.3e-08
3.13e-08,4.08e-06,2.62e-297,1.32e-08,3.3199999999999996e-297,0.981,3.56e-16,0.0121,0.0147,1.03,3.56e-08,1.27,1.0,1e-08,14.5,1.2e-08
4.5e-08,8.08e-06,1.88e-32,1.1e-08,2.3800000000000002e-32,1.09,3.56e-16,0.00878,0.00624,1.01,3.56e-08,1.27,1.1,1e-08,3.9,1e-09
9.82e-08,2.93e-05,6.34e-33,1.03e-08,8.03e-33,1.09,3.56e-16,0.0053,0.00435,1.01,3.56e-08,1.27,1.1,1e-08,14.5,1e-09
3.13e-08,2.65e-06,0.0,1.32e-08,0.0,1.08,3.56e-16,0.0187,0.0147,1.03,3.56e-08,1.27,1.1,1e-08,14.5,1.2e-08
4.08e-08,9.52e-06,7.85e-20,1.32e-08,1.13e-19,0.779,3.56e-16,0.00593,0.0147,1.03,3.56e-08,1.44,0.8,1e-08,14.5,1.2e-08
4.08e-08,6.66e-06,8.459999999999999e-23,1.32e-08,1.22e-22,0.979,3.56e-16,0.00848,0.0147,1.03,3.56e-08,1.44,1.0,1e-08,14.5,1.2e-08
3.7e-08,2.9e-06,0.0,1.62e-08,0.0,1.05,3.56e-16,0.0176,0.0319,1.07,3.56e-08,1.44,1.1,1e-08,14.5,2.3e-08
4.08e-08,5.23e-06,1.36e-242,1.32e-08,1.96e-242,1.08,3.56e-16,0.0108,0.0147,1.03,3.56e-08,1.44,1.1,1e-08,14.5,1.2e-08
5.14e-08,1.21e-05,8.66e-20,1.32e-08,1.41e-19,0.776,3.56e-16,0.00524,0.0147,1.03,3.56e-08,1.62,0.8,1e-08,14.5,1.2e-08
5.14e-08,1.07e-05,2.0300000000000002e-21,1.32e-08,3.2900000000000002e-21,0.876,3.56e-16,0.00594,0.0147,1.03,3.56e-08,1.62,0.9,1e-08,14.5,1.2e-08
5.14e-08,9.24e-06,8.459999999999999e-23,1.32e-08,1.37e-22,0.976,3.56e-16,0.00686,0.0147,1.03,3.56e-08,1.62,1.0,1e-08,14.5,1.2e-08
4.66e-08,4.27e-06,0.0,1.62e-08,0.0,1.05,3.56e-16,0.0135,0.0319,1.07,3.56e-08,1.62,1.1,1e-08,14.5,2.3e-08
5.14e-08,7.81e-06,9.52e-177,1.32e-08,1.5399999999999999e-176,1.08,3.56e-16,0.00812,0.0147,1.03,3.56e-08,1.62,1.1,1e-08,14.5,1.2e-08
6.33e-08,1.47e-05,9.56e-20,1.32e-08,1.72e-19,0.774,3.56e-16,0.00479,0.0147,1.03,3.56e-08,1.8,0.8,1e-08,14.5,1.2e-08
