Edynamic,Ieff,Ioff,Lscale,Pstatic,V_th_eff,area,delay,delta,n0,L,V_dd,V_th,W,k_gate,tox
1.42e-08,7.35e-08,3.47e-22,1.71e-08,3.47e-22,1.03,3.17e-16,0.388,0.0715,1.17,2.87e-08,1.0,1.1,1.11e-08,3.9,7.07e-09
1.64e-08,3.81e-08,0.0,1.29e-08,0.0,1.07,3.17e-16,0.863,0.0308,1.07,2.87e-08,1.0,1.1,1.11e-08,25.0,1.88e-08
1.48e-08,4.86e-08,6.559999999999999e-23,1.51e-08,6.559999999999999e-23,1.05,3.17e-16,0.611,0.0505,1.11,2.87e-08,1.0,1.1,1.11e-08,14.5,1.88e-08
2.26e-08,5.62e-08,0.0,1.11e-08,0.0,1.08,3.17e-16,0.805,0.0173,1.04,2.87e-08,1.0,1.1,1.11e-08,25.0,7.07e-09
1.41e-08,8.61e-08,8.25e-22,1.78e-08,8.25e-22,1.02,3.17e-16,0.327,0.0797,1.19,2.87e-08,1.0,1.1,1.11e-08,25.0,5e-08
1.64e-08,2.76e-06,2.46e-20,1.29e-08,2.46e-20,0.844,3.17e-16,0.0119,0.0308,1.07,2.87e-08,1.0,0.875,1.11e-08,25.0,1.88e-08
3.29e-08,1.1e-05,3.26e-20,1.27e-08,4.56e-20,0.835,3.17e-16,0.00427,0.0285,1.06,2.87e-08,1.4,0.875,1.11e-08,3.9,2.66e-09
5.48e-08,3.92e-05,2.38e-20,1.07e-08,3.33e-20,0.854,3.17e-16,0.002,0.015,1.03,2.87e-08,1.4,0.875,1.11e-08,14.5,2.66e-09
7.66e-08,6.72e-05,3.36e-20,1.04e-08,4.7e-20,0.856,3.17e-16,0.00163,0.0133,1.03,2.87e-08,1.4,0.875,1.11e-08,25.0,2.66e-09
3.61e-08,1.51e-05,2.3e-20,1.19e-08,3.22e-20,0.843,3.17e-16,0.00341,0.0228,1.05,2.87e-08,1.4,0.875,1.11e-08,14.5,7.07e-09
3.22e-08,1.01e-05,3.84e-20,1.29e-08,5.37e-20,0.832,3.17e-16,0.00457,0.0308,1.07,2.87e-08,1.4,0.875,1.11e-08,25.0,1.88e-08
3.29e-08,6.63e-06,1.0999999999999999e-52,1.27e-08,1.5299999999999999e-52,1.06,3.17e-16,0.0071,0.0285,1.06,2.87e-08,1.4,1.1,1.11e-08,3.9,2.66e-09
5.48e-08,2.3e-05,1.82e-55,1.07e-08,2.55e-55,1.08,3.17e-16,0.0034,0.015,1.03,2.87e-08,1.4,1.1,1.11e-08,14.5,2.66e-09
4.43e-08,2.57e-05,2.06e-20,1.11e-08,2.89e-20,0.851,3.17e-16,0.00246,0.0173,1.04,2.87e-08,1.4,0.875,1.11e-08,25.0,7.07e-09
2.79e-08,2.96e-06,9.42e-22,1.71e-08,1.32e-21,1.0,3.17e-16,0.0135,0.0715,1.17,2.87e-08,1.4,1.1,1.11e-08,3.9,7.07e-09
3.22e-08,6.07e-06,0.0,1.29e-08,0.0,1.06,3.17e-16,0.00758,0.0308,1.07,2.87e-08,1.4,1.1,1.11e-08,25.0,1.88e-08
3.61e-08,9.01e-06,1.28e-152,1.19e-08,1.7899999999999998e-152,1.07,3.17e-16,0.00573,0.0228,1.05,2.87e-08,1.4,1.1,1.11e-08,14.5,7.07e-09
2.91e-08,3.81e-06,6.559999999999999e-23,1.51e-08,9.189999999999999e-23,1.03,3.17e-16,0.0109,0.0505,1.11,2.87e-08,1.4,1.1,1.11e-08,14.5,1.88e-08
4.43e-08,1.52e-05,1.32e-155,1.11e-08,1.84e-155,1.08,3.17e-16,0.00417,0.0173,1.04,2.87e-08,1.4,1.1,1.11e-08,25.0,7.07e-09
2.76e-08,2.76e-06,2.3400000000000003e-21,1.78e-08,3.2700000000000004e-21,0.988,3.17e-16,0.0143,0.0797,1.19,2.87e-08,1.4,1.1,1.11e-08,25.0,5e-08
1.27e-07,0.000117,5.47e-20,1.04e-08,9.84e-20,0.851,3.17e-16,0.0012,0.0133,1.03,2.87e-08,1.8,0.875,1.11e-08,25.0,2.66e-09
9.06e-08,6.83e-05,4.58e-20,1.07e-08,8.25e-20,0.848,3.17e-16,0.00147,0.015,1.03,2.87e-08,1.8,0.875,1.11e-08,14.5,2.66e-09
7.33e-08,3.42e-05,6.43e-81,1.11e-08,1.16e-80,1.07,3.17e-16,0.00238,0.0173,1.04,2.87e-08,1.8,1.1,1.11e-08,25.0,7.07e-09
5.97e-08,2.01e-05,4.5700000000000004e-80,1.19e-08,8.22e-80,1.06,3.17e-16,0.0033,0.0228,1.05,2.87e-08,1.8,1.1,1.11e-08,14.5,7.07e-09
5.32e-08,1.34e-05,5.67e-219,1.29e-08,1.02e-218,1.04,3.17e-16,0.00442,0.0308,1.07,2.87e-08,1.8,1.1,1.11e-08,25.0,1.88e-08
1.27e-07,8.95e-05,1.11e-26,1.04e-08,2e-26,1.08,3.17e-16,0.00157,0.0133,1.03,2.87e-08,1.8,1.1,1.11e-08,25.0,2.66e-09
9.06e-08,5.22e-05,1.41e-26,1.07e-08,2.5500000000000002e-26,1.07,3.17e-16,0.00193,0.015,1.03,2.87e-08,1.8,1.1,1.11e-08,14.5,2.66e-09
9.03e-10,9.4e-07,8e-10,1.1e-08,1.6e-10,0.197,2.87e-16,0.00961,0.0167,1.03,2.87e-08,0.2,0.2,1e-08,3.9,1e-09
1.97e-09,3.34e-06,2.64e-09,1.03e-08,5.28e-10,0.198,2.87e-16,0.00591,0.0125,1.03,2.87e-08,0.2,0.2,1e-08,14.5,1e-09
3.05e-09,5.7e-06,4.46e-09,1.02e-08,8.92e-10,0.198,2.87e-16,0.00534,0.0119,1.02,2.87e-08,0.2,0.2,1e-08,25.0,1e-09
6.56e-10,3.86e-07,4.04e-10,1.27e-08,8.09e-11,0.194,2.87e-16,0.017,0.0285,1.06,2.87e-08,0.2,0.2,1e-08,3.9,2.66e-09
1.06e-09,1.29e-06,1.07e-09,1.07e-08,2.13e-10,0.197,2.87e-16,0.0082,0.015,1.03,2.87e-08,0.2,0.2,1e-08,14.5,2.66e-09
1.46e-09,2.2e-06,1.76e-09,1.04e-08,3.52e-10,0.197,2.87e-16,0.00665,0.0133,1.03,2.87e-08,0.2,0.2,1e-08,25.0,2.66e-09
8.66e-10,8.56e-07,7.37e-10,1.11e-08,1.47e-10,0.197,2.87e-16,0.0101,0.0173,1.04,2.87e-08,0.2,0.2,1e-08,25.0,7.07e-09
7.15e-10,5.16e-07,4.89e-10,1.19e-08,9.77e-11,0.195,2.87e-16,0.0139,0.0228,1.05,2.87e-08,0.2,0.2,1e-08,14.5,7.07e-09
6.43e-10,3.55e-07,3.87e-10,1.29e-08,7.74e-11,0.194,2.87e-16,0.0181,0.0308,1.07,2.87e-08,0.2,0.2,1e-08,25.0,1.88e-08
5.64e-10,1.92e-07,4.27e-10,1.71e-08,8.54e-11,0.186,2.87e-16,0.0294,0.0715,1.17,2.87e-08,0.2,0.2,1e-08,3.9,7.07e-09
9.03e-10,3.14e-10,2.12e-13,1.1e-08,4.24e-14,0.422,2.87e-16,28.7,0.0167,1.03,2.87e-08,0.2,0.425,1e-08,3.9,1e-09
5.37e-10,1.51e-07,1.22e-09,2.35e-08,2.44e-10,0.171,2.87e-16,0.0356,0.147,1.42,2.87e-08,0.2,0.2,1e-08,14.5,5e-08
5.86e-10,2.34e-07,3.61e-10,1.51e-08,7.22e-11,0.19,2.87e-16,0.025,0.0505,1.11,2.87e-08,0.2,0.2,1e-08,14.5,1.88e-08
1.97e-09,1.03e-09,5.91e-13,1.03e-08,1.18e-13,0.423,2.87e-16,19.2,0.0125,1.03,2.87e-08,0.2,0.425,1e-08,14.5,1e-09
3.05e-09,1.74e-09,9.61e-13,1.02e-08,1.92e-13,0.423,2.87e-16,17.5,0.0119,1.02,2.87e-08,0.2,0.425,1e-08,25.0,1e-09
5.58e-10,1.83e-07,4.68e-10,1.78e-08,9.37e-11,0.184,2.87e-16,0.0306,0.0797,1.19,2.87e-08,0.2,0.2,1e-08,25.0,5e-08
1.06e-09,4.18e-10,2.32e-13,1.07e-08,4.63e-14,0.422,2.87e-16,25.4,0.015,1.03,2.87e-08,0.2,0.425,1e-08,14.5,2.66e-09
7.15e-10,1.94e-10,1.22e-13,1.19e-08,2.43e-14,0.42,2.87e-16,36.8,0.0228,1.05,2.87e-08,0.2,0.425,1e-08,14.5,7.07e-09
5.64e-10,1.87e-10,2.48e-13,1.71e-08,4.97e-14,0.411,2.87e-16,30.2,0.0715,1.17,2.87e-08,0.2,0.425,1e-08,3.9,7.07e-09
8.66e-10,2.9e-10,1.67e-13,1.11e-08,3.34e-14,0.422,2.87e-16,29.9,0.0173,1.04,2.87e-08,0.2,0.425,1e-08,25.0,7.07e-09
5.86e-10,1.52e-10,1.45e-13,1.51e-08,2.91e-14,0.415,2.87e-16,38.7,0.0505,1.11,2.87e-08,0.2,0.425,1e-08,14.5,1.88e-08
1.46e-09,6.88e-10,3.71e-13,1.04e-08,7.42e-14,0.422,2.87e-16,21.3,0.0133,1.03,2.87e-08,0.2,0.425,1e-08,25.0,2.66e-09
6.43e-10,1.56e-10,1.11e-13,1.29e-08,2.21e-14,0.419,2.87e-16,41.1,0.0308,1.07,2.87e-08,0.2,0.425,1e-08,25.0,1.88e-08
6.56e-10,1.63e-10,1.11e-13,1.27e-08,2.22e-14,0.419,2.87e-16,40.4,0.0285,1.06,2.87e-08,0.2,0.425,1e-08,3.9,2.66e-09
5.37e-10,6.18e-10,2.65e-12,2.35e-08,5.3e-13,0.396,2.87e-16,8.68,0.147,1.42,2.87e-08,0.2,0.425,1e-08,14.5,5e-08
5.64e-10,1.08e-13,1.44e-16,1.71e-08,2.88e-17,0.636,2.87e-16,51900.0,0.0715,1.17,2.87e-08,0.2,0.65,1e-08,3.9,7.07e-09
7.15e-10,4.84e-14,3.02e-17,1.19e-08,6.05e-18,0.645,2.87e-16,148000.0,0.0228,1.05,2.87e-08,0.2,0.65,1e-08,14.5,7.07e-09
5.58e-10,2.08e-10,3.14e-13,1.78e-08,6.28e-14,0.409,2.87e-16,26.8,0.0797,1.19,2.87e-08,0.2,0.425,1e-08,25.0,5e-08
5.86e-10,6.1e-14,5.85e-17,1.51e-08,1.17e-17,0.64,2.87e-16,96000.0,0.0505,1.11,2.87e-08,0.2,0.65,1e-08,14.5,1.88e-08
8.66e-10,6.56e-14,3.77e-17,1.11e-08,7.54e-18,0.647,2.87e-16,132000.0,0.0173,1.04,2.87e-08,0.2,0.65,1e-08,25.0,7.07e-09
6.43e-10,4.47e-14,3.16e-17,1.29e-08,6.32e-18,0.644,2.87e-16,144000.0,0.0308,1.07,2.87e-08,0.2,0.65,1e-08,25.0,1.88e-08
5.37e-10,1.34e-12,5.73e-15,2.35e-08,1.15e-15,0.621,2.87e-16,4010.0,0.147,1.42,2.87e-08,0.2,0.65,1e-08,14.5,5e-08
5.58e-10,1.39e-13,2.1e-16,1.78e-08,4.2e-17,0.634,2.87e-16,40100.0,0.0797,1.19,2.87e-08,0.2,0.65,1e-08,25.0,5e-08
5.86e-10,2.45e-17,2.35e-20,1.51e-08,4.7e-21,0.865,2.87e-16,239000000.0,0.0505,1.11,2.87e-08,0.2,0.875,1e-08,14.5,1.88e-08
6.43e-10,1.28e-17,9.050000000000001e-21,1.29e-08,1.8100000000000002e-21,0.869,2.87e-16,503000000.0,0.0308,1.07,2.87e-08,0.2,0.875,1e-08,25.0,1.88e-08
5.58e-10,9.32e-17,1.41e-19,1.78e-08,2.81e-20,0.859,2.87e-16,59900000.0,0.0797,1.19,2.87e-08,0.2,0.875,1e-08,25.0,5e-08
5.37e-10,2.9e-15,1.24e-17,2.35e-08,2.48e-18,0.846,2.87e-16,1850000.0,0.147,1.42,2.87e-08,0.2,0.875,1e-08,14.5,5e-08
8.13e-09,8.63e-06,2.31e-13,1.1e-08,1.39e-13,0.415,2.87e-16,0.00314,0.0167,1.03,2.87e-08,0.6,0.425,1e-08,3.9,1e-09
5.91e-09,3.39e-06,1.7e-13,1.27e-08,1.02e-13,0.408,2.87e-16,0.00582,0.0285,1.06,2.87e-08,0.6,0.425,1e-08,3.9,2.66e-09
6.44e-09,4.63e-06,1.71e-13,1.19e-08,1.03e-13,0.411,2.87e-16,0.00464,0.0228,1.05,2.87e-08,0.6,0.425,1e-08,14.5,7.07e-09
7.8e-09,7.84e-06,2.17e-13,1.11e-08,1.3e-13,0.415,2.87e-16,0.00331,0.0173,1.04,2.87e-08,0.6,0.425,1e-08,25.0,7.07e-09
9.53e-09,1.19e-05,2.92e-13,1.07e-08,1.75e-13,0.416,2.87e-16,0.00266,0.015,1.03,2.87e-08,0.6,0.425,1e-08,14.5,2.66e-09
8.13e-09,2.53e-07,5.17e-17,1.1e-08,3.1e-17,0.64,2.87e-16,0.107,0.0167,1.03,2.87e-08,0.6,0.65,1e-08,3.9,1e-09
5.91e-09,1.28e-07,4.66e-17,1.27e-08,2.8e-17,0.633,2.87e-16,0.154,0.0285,1.06,2.87e-08,0.6,0.65,1e-08,3.9,2.66e-09
5.07e-09,1.18e-07,3.74e-16,1.71e-08,2.25e-16,0.607,2.87e-16,0.144,0.0715,1.17,2.87e-08,0.6,0.65,1e-08,3.9,7.07e-09
5.78e-09,3.09e-06,1.74e-13,1.29e-08,1.04e-13,0.407,2.87e-16,0.00623,0.0308,1.07,2.87e-08,0.6,0.425,1e-08,25.0,1.88e-08
6.44e-09,1.55e-07,4.26e-17,1.19e-08,2.56e-17,0.636,2.87e-16,0.139,0.0228,1.05,2.87e-08,0.6,0.65,1e-08,14.5,7.07e-09
5.27e-09,1.09e-07,1.19e-16,1.51e-08,7.12e-17,0.62,2.87e-16,0.161,0.0505,1.11,2.87e-08,0.6,0.65,1e-08,14.5,1.88e-08
5.02e-09,1.23e-07,5.95e-16,1.78e-08,3.57e-16,0.602,2.87e-16,0.136,0.0797,1.19,2.87e-08,0.6,0.65,1e-08,25.0,5e-08
4.83e-09,1.74e-07,2.87e-14,2.35e-08,1.72e-14,0.562,2.87e-16,0.0926,0.147,1.42,2.87e-08,0.6,0.65,1e-08,14.5,5e-08
5.78e-09,1.22e-07,4.97e-17,1.29e-08,2.98e-17,0.632,2.87e-16,0.158,0.0308,1.07,2.87e-08,0.6,0.65,1e-08,25.0,1.88e-08
7.8e-09,2.33e-07,4.91e-17,1.11e-08,2.95e-17,0.64,2.87e-16,0.112,0.0173,1.04,2.87e-08,0.6,0.65,1e-08,25.0,7.07e-09
5.91e-09,4.01e-11,1.28e-20,1.27e-08,7.670000000000001e-21,0.858,2.87e-16,491.0,0.0285,1.06,2.87e-08,0.6,0.875,1e-08,3.9,2.66e-09
9.53e-09,8.07e-11,1.38e-20,1.07e-08,8.3e-21,0.866,2.87e-16,394.0,0.015,1.03,2.87e-08,0.6,0.875,1e-08,14.5,2.66e-09
5.07e-09,9.26e-11,2.17e-19,1.71e-08,1.3e-19,0.832,2.87e-16,183.0,0.0715,1.17,2.87e-08,0.6,0.875,1e-08,3.9,7.07e-09
1.32e-08,1.29e-10,2.05e-20,1.04e-08,1.23e-20,0.867,2.87e-16,341.0,0.0133,1.03,2.87e-08,0.6,0.875,1e-08,25.0,2.66e-09
7.8e-09,5.85e-11,1.11e-20,1.11e-08,6.65e-21,0.865,2.87e-16,444.0,0.0173,1.04,2.87e-08,0.6,0.875,1e-08,25.0,7.07e-09
6.44e-09,4.33e-11,1.06e-20,1.19e-08,6.3800000000000005e-21,0.861,2.87e-16,495.0,0.0228,1.05,2.87e-08,0.6,0.875,1e-08,14.5,7.07e-09
5.27e-09,5.41e-11,4.77e-20,1.51e-08,2.86e-20,0.845,2.87e-16,325.0,0.0505,1.11,2.87e-08,0.6,0.875,1e-08,14.5,1.88e-08
5.78e-09,4.01e-11,1.42e-20,1.29e-08,8.510000000000001e-21,0.857,2.87e-16,481.0,0.0308,1.07,2.87e-08,0.6,0.875,1e-08,25.0,1.88e-08
4.83e-09,7.92e-10,6.21e-17,2.35e-08,3.73e-17,0.787,2.87e-16,20.3,0.147,1.42,2.87e-08,0.6,0.875,1e-08,14.5,5e-08
5.02e-09,1.16e-10,3.98e-19,1.78e-08,2.39e-19,0.827,2.87e-16,144.0,0.0797,1.19,2.87e-08,0.6,0.875,1e-08,25.0,5e-08
5.07e-09,5.38e-14,1.34e-22,1.71e-08,8.059999999999999e-23,1.06,2.87e-16,314000.0,0.0715,1.17,2.87e-08,0.6,1.1,1e-08,3.9,7.07e-09
5.27e-09,2.18e-14,1.4499999999999997e-104,1.51e-08,8.68e-105,1.07,2.87e-16,807000.0,0.0505,1.11,2.87e-08,0.6,1.1,1e-08,14.5,1.88e-08
5.02e-09,7.78e-14,2.49e-22,1.78e-08,1.49e-22,1.05,2.87e-16,215000.0,0.0797,1.19,2.87e-08,0.6,1.1,1e-08,25.0,5e-08
1.64e-08,6.67e-06,7.06e-17,1.27e-08,7.06e-17,0.621,2.87e-16,0.00492,0.0285,1.06,2.87e-08,1.0,0.65,1e-08,3.9,2.66e-09
1.79e-08,9.14e-06,5.97e-17,1.19e-08,5.97e-17,0.627,2.87e-16,0.00391,0.0228,1.05,2.87e-08,1.0,0.65,1e-08,14.5,7.07e-09
1.46e-08,3.72e-06,2.39e-16,1.51e-08,2.39e-16,0.6,2.87e-16,0.00788,0.0505,1.11,2.87e-08,1.0,0.65,1e-08,14.5,1.88e-08
1.61e-08,6.09e-06,7.77e-17,1.29e-08,7.77e-17,0.619,2.87e-16,0.00528,0.0308,1.07,2.87e-08,1.0,0.65,1e-08,25.0,1.88e-08
2.26e-08,6.62e-06,1.47e-20,1.1e-08,1.47e-20,0.858,2.87e-16,0.00683,0.0167,1.03,2.87e-08,1.0,0.875,1e-08,3.9,1e-09
2.65e-08,9.09e-06,1.73e-20,1.07e-08,1.73e-20,0.86,2.87e-16,0.00582,0.015,1.03,2.87e-08,1.0,0.875,1e-08,14.5,2.66e-09
1.64e-08,2.71e-06,1.94e-20,1.27e-08,1.94e-20,0.846,2.87e-16,0.0121,0.0285,1.06,2.87e-08,1.0,0.875,1e-08,3.9,2.66e-09
3.65e-08,1.55e-05,2.44e-20,1.04e-08,2.44e-20,0.862,2.87e-16,0.00472,0.0133,1.03,2.87e-08,1.0,0.875,1e-08,25.0,2.66e-09
1.79e-08,3.63e-06,1.49e-20,1.19e-08,1.49e-20,0.852,2.87e-16,0.00986,0.0228,1.05,2.87e-08,1.0,0.875,1e-08,14.5,7.07e-09
2.17e-08,6.03e-06,1.44e-20,1.11e-08,1.44e-20,0.858,2.87e-16,0.00719,0.0173,1.04,2.87e-08,1.0,0.875,1e-08,25.0,7.07e-09
1.46e-08,1.63e-06,9.63e-20,1.51e-08,9.63e-20,0.825,2.87e-16,0.018,0.0505,1.11,2.87e-08,1.0,0.875,1e-08,14.5,1.88e-08
1.61e-08,2.49e-06,2.22e-20,1.29e-08,2.22e-20,0.844,2.87e-16,0.0129,0.0308,1.07,2.87e-08,1.0,0.875,1e-08,25.0,1.88e-08
2.26e-08,5.44e-08,3.62e-58,1.1e-08,3.62e-58,1.08,2.87e-16,0.831,0.0167,1.03,2.87e-08,1.0,1.1,1e-08,3.9,1e-09
2.65e-08,7e-08,8.02e-160,1.07e-08,8.02e-160,1.09,2.87e-16,0.756,0.015,1.03,2.87e-08,1.0,1.1,1e-08,14.5,2.66e-09
1.41e-08,6.64e-08,3.14e-22,1.71e-08,3.14e-22,1.03,2.87e-16,0.424,0.0715,1.17,2.87e-08,1.0,1.1,1e-08,3.9,7.07e-09
2.17e-08,5.08e-08,0.0,1.11e-08,0.0,1.08,2.87e-16,0.853,0.0173,1.04,2.87e-08,1.0,1.1,1e-08,25.0,7.07e-09
1.46e-08,4.39e-08,5.929999999999999e-23,1.51e-08,5.929999999999999e-23,1.05,2.87e-16,0.667,0.0505,1.11,2.87e-08,1.0,1.1,1e-08,14.5,1.88e-08
1.61e-08,3.44e-08,0.0,1.29e-08,0.0,1.07,2.87e-16,0.933,0.0308,1.07,2.87e-08,1.0,1.1,1e-08,25.0,1.88e-08
1.4e-08,7.78e-08,7.46e-22,1.78e-08,7.46e-22,1.02,2.87e-16,0.359,0.0797,1.19,2.87e-08,1.0,1.1,1e-08,25.0,5e-08
5.19e-08,3.54e-05,2.15e-20,1.07e-08,3.01e-20,0.854,2.87e-16,0.00209,0.015,1.03,2.87e-08,1.4,0.875,1e-08,14.5,2.66e-09
3.22e-08,9.96e-06,2.94e-20,1.27e-08,4.12e-20,0.835,2.87e-16,0.00461,0.0285,1.06,2.87e-08,1.4,0.875,1e-08,3.9,2.66e-09
3.5e-08,1.37e-05,2.08e-20,1.19e-08,2.91e-20,0.843,2.87e-16,0.00366,0.0228,1.05,2.87e-08,1.4,0.875,1e-08,14.5,7.07e-09
7.16e-08,6.08e-05,3.04e-20,1.04e-08,4.25e-20,0.856,2.87e-16,0.00168,0.0133,1.03,2.87e-08,1.4,0.875,1e-08,25.0,2.66e-09
4.25e-08,2.32e-05,1.86e-20,1.11e-08,2.61e-20,0.851,2.87e-16,0.00261,0.0173,1.04,2.87e-08,1.4,0.875,1e-08,25.0,7.07e-09
3.15e-08,9.08e-06,3.47e-20,1.29e-08,4.85e-20,0.832,2.87e-16,0.00495,0.0308,1.07,2.87e-08,1.4,0.875,1e-08,25.0,1.88e-08
3.22e-08,5.99e-06,9.9e-53,1.27e-08,1.3899999999999998e-52,1.06,2.87e-16,0.00767,0.0285,1.06,2.87e-08,1.4,1.1,1e-08,3.9,2.66e-09
5.19e-08,2.08e-05,1.65e-55,1.07e-08,2.31e-55,1.08,2.87e-16,0.00356,0.015,1.03,2.87e-08,1.4,1.1,1e-08,14.5,2.66e-09
3.5e-08,8.14e-06,1.16e-152,1.19e-08,1.62e-152,1.07,2.87e-16,0.00615,0.0228,1.05,2.87e-08,1.4,1.1,1e-08,14.5,7.07e-09
4.25e-08,1.37e-05,1.19e-155,1.11e-08,1.67e-155,1.08,2.87e-16,0.00442,0.0173,1.04,2.87e-08,1.4,1.1,1e-08,25.0,7.07e-09
2.76e-08,2.67e-06,8.51e-22,1.71e-08,1.19e-21,1.0,2.87e-16,0.0148,0.0715,1.17,2.87e-08,1.4,1.1,1e-08,3.9,7.07e-09
2.87e-08,3.44e-06,5.929999999999999e-23,1.51e-08,8.299999999999999e-23,1.03,2.87e-16,0.0119,0.0505,1.11,2.87e-08,1.4,1.1,1e-08,14.5,1.88e-08
3.15e-08,5.49e-06,0.0,1.29e-08,0.0,1.06,2.87e-16,0.0082,0.0308,1.07,2.87e-08,1.4,1.1,1e-08,25.0,1.88e-08
2.74e-08,2.5e-06,2.11e-21,1.78e-08,2.9600000000000004e-21,0.988,2.87e-16,0.0157,0.0797,1.19,2.87e-08,1.4,1.1,1e-08,25.0,5e-08
8.58e-08,6.18e-05,4.14e-20,1.07e-08,7.46e-20,0.848,2.87e-16,0.00154,0.015,1.03,2.87e-08,1.8,0.875,1e-08,14.5,2.66e-09
1.18e-07,0.000106,4.94e-20,1.04e-08,8.9e-20,0.851,2.87e-16,0.00124,0.0133,1.03,2.87e-08,1.8,0.875,1e-08,25.0,2.66e-09
7.02e-08,4.05e-05,2.42e-20,1.11e-08,4.35e-20,0.844,2.87e-16,0.00193,0.0173,1.04,2.87e-08,1.8,0.875,1e-08,25.0,7.07e-09
8.58e-08,4.72e-05,1.2800000000000001e-26,1.07e-08,2.3e-26,1.07,2.87e-16,0.00202,0.015,1.03,2.87e-08,1.8,1.1,1e-08,14.5,2.66e-09
1.18e-07,8.1e-05,1e-26,1.04e-08,1.8e-26,1.08,2.87e-16,0.00163,0.0133,1.03,2.87e-08,1.8,1.1,1e-08,25.0,2.66e-09
5.79e-08,1.82e-05,4.13e-80,1.19e-08,7.43e-80,1.06,2.87e-16,0.00354,0.0228,1.05,2.87e-08,1.8,1.1,1e-08,14.5,7.07e-09
7.02e-08,3.09e-05,5.81e-81,1.11e-08,1.05e-80,1.07,2.87e-16,0.00252,0.0173,1.04,2.87e-08,1.8,1.1,1e-08,25.0,7.07e-09
5.2e-08,1.21e-05,5.13e-219,1.29e-08,9.23e-219,1.04,2.87e-16,0.00479,0.0308,1.07,2.87e-08,1.8,1.1,1e-08,25.0,1.88e-08
1.4e-09,4.54e-07,2.94e-10,1.27e-08,5.88e-11,0.2,8.22e-16,0.0307,0.00112,1.0,5.48e-08,0.2,0.2,1.5e-08,3.9,2.66e-09
1.03e-09,8.37e-08,1.29e-10,2.88e-08,2.58e-11,0.19,8.22e-16,0.123,0.0504,1.11,5.48e-08,0.2,0.2,1.5e-08,3.9,1.88e-08
1.19e-09,2.4e-07,1.61e-10,1.51e-08,3.22e-11,0.199,8.22e-16,0.0498,0.00332,1.01,5.48e-08,0.2,0.2,1.5e-08,14.5,1.88e-08
1.36e-09,4.12e-07,2.67e-10,1.29e-08,5.35e-11,0.2,8.22e-16,0.0329,0.00129,1.0,5.48e-08,0.2,0.2,1.5e-08,25.0,1.88e-08
1.05e-09,1.01e-07,1.01e-10,2.35e-08,2.02e-11,0.195,8.22e-16,0.104,0.0257,1.05,5.48e-08,0.2,0.2,1.5e-08,14.5,5e-08
1.13e-09,4.78e-11,2.32e-14,1.71e-08,4.65e-15,0.424,8.22e-16,237.0,0.00647,1.01,5.48e-08,0.2,0.425,1.5e-08,3.9,7.07e-09
1.56e-09,1.55e-10,6.88e-14,1.19e-08,1.38e-14,0.425,8.22e-16,101.0,0.000728,1.0,5.48e-08,0.2,0.425,1.5e-08,14.5,7.07e-09
1.03e-09,5.41e-11,5.19e-14,2.88e-08,1.04e-14,0.415,8.22e-16,191.0,0.0504,1.11,5.48e-08,0.2,0.425,1.5e-08,3.9,1.88e-08
1.19e-09,6.17e-11,2.86e-14,1.51e-08,5.72e-15,0.424,8.22e-16,193.0,0.00332,1.01,5.48e-08,0.2,0.425,1.5e-08,14.5,1.88e-08
1.36e-09,1.02e-10,4.57e-14,1.29e-08,9.15e-15,0.425,8.22e-16,133.0,0.00129,1.0,5.48e-08,0.2,0.425,1.5e-08,25.0,1.88e-08
1.12e-09,4.49e-11,2.23e-14,1.78e-08,4.47e-15,0.423,8.22e-16,248.0,0.00796,1.02,5.48e-08,0.2,0.425,1.5e-08,25.0,5e-08
1.05e-09,4.05e-11,2.65e-14,2.35e-08,5.29e-15,0.42,8.22e-16,261.0,0.0257,1.05,5.48e-08,0.2,0.425,1.5e-08,14.5,5e-08
1.56e-09,2.62e-14,1.17e-17,1.19e-08,2.33e-18,0.65,8.22e-16,596000.0,0.000728,1.0,5.48e-08,0.2,0.65,1.5e-08,14.5,7.07e-09
1.13e-09,8.95e-15,4.35e-18,1.71e-08,8.7e-19,0.649,8.22e-16,1260000.0,0.00647,1.01,5.48e-08,0.2,0.65,1.5e-08,3.9,7.07e-09
2e-09,4.48e-14,1.98e-17,1.11e-08,3.97e-18,0.65,8.22e-16,446000.0,0.000431,1.0,5.48e-08,0.2,0.65,1.5e-08,25.0,7.07e-09
1.03e-09,2.18e-14,2.09e-17,2.88e-08,4.17e-18,0.64,8.22e-16,474000.0,0.0504,1.11,5.48e-08,0.2,0.65,1.5e-08,3.9,1.88e-08
1.19e-09,1.09e-14,5.07e-18,1.51e-08,1.01e-18,0.649,8.22e-16,1090000.0,0.00332,1.01,5.48e-08,0.2,0.65,1.5e-08,14.5,1.88e-08
1.4e-09,1.12e-10,5.01e-14,1.27e-08,1e-14,0.425,8.22e-16,125.0,0.00112,1.0,5.48e-08,0.2,0.425,1.5e-08,3.9,2.66e-09
1.36e-09,1.75e-14,7.83e-18,1.29e-08,1.57e-18,0.65,8.22e-16,777000.0,0.00129,1.0,5.48e-08,0.2,0.65,1.5e-08,25.0,1.88e-08
